Date,20E_x,70E_x,80E_x,100E_x,120E_x,140E_x,160E_x,120W_x,40W_x,10W_x,Year_x,Month_x,Value_x,PosibleNino_x,PosibleNina_x,Precipitaciones_x,Temperaturas_x,Humedades_x,20E_y,70E_y,80E_y,100E_y,120E_y,140E_y,160E_y,120W_y,40W_y,10W_y,Year_y,Month_y,Value_y,PosibleNino_y,PosibleNina_y,Precipitaciones_y,Temperaturas_y,Humedades_y,Name,AporCaudal,ENOS
2014-08-03,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,17.9,26.4,86.0,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,17.9,26.4,86.0,NARE,11.597,False
2014-08-04,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,4.35,26.6,98.0,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,4.35,26.6,98.0,NARE,23.873,False
2014-08-05,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,42.6,26.2,94.0,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,42.6,26.2,94.0,NARE,11.754,False
2014-08-06,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,43.15,26.8,88.0,-0.62,-0.55,-0.18,0.32,0.44,0.61,0.61,0.41,-0.08,-0.48,2014.0,8.0,0.1,0.0,0.0,43.15,26.8,88.0,NARE,34.584,False
2014-08-07,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,43.85,25.2,94.0,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,43.85,25.2,94.0,NARE,43.839,False
2014-08-08,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,38.7,25.2,94.0,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,38.7,25.2,94.0,NARE,54.813,False
2014-08-09,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,19.4,26.4,90.0,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,19.4,26.4,90.0,NARE,43.654,False
2014-08-10,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,0.0,25.0,94.0,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,0.0,25.0,94.0,NARE,43.228,False
2014-08-11,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,11.4,26.4,94.0,-0.54,-0.57,-0.31,0.14,0.32,0.54,0.6,0.48,0.07,-0.35,2014.0,8.0,0.1,0.0,0.0,11.4,26.4,94.0,NARE,76.771,False
2014-08-12,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,26.5,25.4,96.0,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,26.5,25.4,96.0,NARE,53.913,False
2014-08-13,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,9.1,26.6,96.0,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,9.1,26.6,96.0,NARE,46.651,False
2014-08-14,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,0.0,25.2,98.0,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,0.0,25.2,98.0,NARE,77.131,False
2014-08-15,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,0.0,26.8,90.0,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,0.0,26.8,90.0,NARE,30.86,False
2014-08-16,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,0.0,26.6,92.0,-0.97,-0.93,-0.4,0.38,0.62,0.93,0.98,0.71,-0.03,-0.7,2014.0,8.0,0.1,0.0,0.0,0.0,26.6,92.0,NARE,20.607,False
2014-08-17,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,0.0,27.4,96.0,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,0.0,27.4,96.0,NARE,21.233,False
2014-08-18,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,0.0,27.0,92.0,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,0.0,27.0,92.0,NARE,15.392,False
2014-08-19,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,1.85,26.2,98.0,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,1.85,26.2,98.0,NARE,14.809,False
2014-08-20,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,0.7,26.4,94.0,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,0.7,26.4,94.0,NARE,18.509,False
2014-08-21,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,27.95,26.6,98.0,-1.21,-1.59,-1.26,-0.12,0.29,1.07,1.52,1.54,0.71,-0.46,2014.0,8.0,0.1,0.0,0.0,27.95,26.6,98.0,NARE,23.379,False
2014-08-22,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,24.7,26.4,98.0,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,24.7,26.4,98.0,NARE,18.212,False
2014-08-23,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,13.2,24.8,98.0,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,13.2,24.8,98.0,NARE,42.435,False
2014-08-24,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,65.65,25.8,98.0,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,65.65,25.8,98.0,NARE,52.468,False
2014-08-25,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,12.1,25.6,98.0,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,12.1,25.6,98.0,NARE,43.318,False
2014-08-26,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,16.0,25.0,96.0,-0.03,-0.48,-0.8,-0.64,-0.56,-0.1,0.34,0.74,0.82,0.43,2014.0,8.0,0.1,0.0,0.0,16.0,25.0,96.0,NARE,46.2,False
2014-08-27,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,29.95,24.6,98.0,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,29.95,24.6,98.0,NARE,28.515,False
2014-08-28,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,3.3,23.8,98.0,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,3.3,23.8,98.0,NARE,39.762,False
2014-08-29,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,0.0,26.2,92.0,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,0.0,26.2,92.0,NARE,42.701,False
2014-08-30,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,0.0,27.2,96.0,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,0.0,27.2,96.0,NARE,25.256,False
2014-08-31,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,0.05,27.4,94.0,0.92,0.74,0.1,-0.63,-0.7,-0.91,-0.86,-0.5,0.24,0.78,2014.0,8.0,0.1,0.0,0.0,0.05,27.4,94.0,NARE,25.143,False
2014-09-01,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,6.2,27.6,92.0,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,6.2,27.6,92.0,NARE,18.09,False
2014-09-02,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,8.1,28.0,96.0,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,8.1,28.0,96.0,NARE,32.399,False
2014-09-03,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,11.3,25.8,96.0,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,11.3,25.8,96.0,NARE,54.455,False
2014-09-04,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,0.0,26.8,96.0,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,0.0,26.8,96.0,NARE,50.153,False
2014-09-05,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,1.15,27.0,96.0,1.38,1.59,1.0,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014.0,9.0,0.2,0.0,0.0,1.15,27.0,96.0,NARE,25.74,False
2014-09-06,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,0.2,25.8,98.0,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,0.2,25.8,98.0,NARE,22.66,False
2014-09-07,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,0.0,26.0,96.0,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,0.0,26.0,96.0,NARE,16.091,False
2014-09-08,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,0.0,27.8,96.0,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,0.0,27.8,96.0,NARE,19.433,False
2014-09-09,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,24.65,27.0,96.0,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,24.65,27.0,96.0,NARE,21.309,False
2014-09-10,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,43.05,26.0,94.0,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014.0,9.0,0.2,0.0,0.0,43.05,26.0,94.0,NARE,16.389,False
2014-09-11,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,46.8,26.6,94.0,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,46.8,26.6,94.0,NARE,80.055,False
2014-09-12,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,49.6,25.0,98.0,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,49.6,25.0,98.0,NARE,54.407,False
2014-09-13,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,22.4,26.4,98.0,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,22.4,26.4,98.0,NARE,114.587,False
2014-09-14,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,24.95,26.6,98.0,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,24.95,26.6,98.0,NARE,57.461,False
2014-09-15,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,5.95,26.6,98.0,-0.46,-0.51,-0.28,0.11,0.1,0.37,0.49,0.44,0.12,-0.26,2014.0,9.0,0.2,0.0,0.0,5.95,26.6,98.0,NARE,59.14,False
2014-09-16,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,26.7,26.0,96.0,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,26.7,26.0,96.0,NARE,49.878,False
2014-09-17,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,4.85,25.6,96.0,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,4.85,25.6,96.0,NARE,59.879,False
2014-09-18,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,1.6,22.8,96.0,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,1.6,22.8,96.0,NARE,47.948,False
2014-09-19,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,65.5,25.4,96.0,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,65.5,25.4,96.0,NARE,38.537,False
2014-09-20,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,23.8,25.4,98.0,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.1,2014.0,9.0,0.2,0.0,0.0,23.8,25.4,98.0,NARE,55.485,False
2014-09-21,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,21.7,24.4,98.0,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,21.7,24.4,98.0,NARE,44.558,False
2014-09-22,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,14.1,26.4,98.0,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,14.1,26.4,98.0,NARE,49.665,False
2014-09-23,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,0.0,26.2,94.0,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,0.0,26.2,94.0,NARE,57.053,False
2014-09-24,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,42.35,26.0,95.0,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,42.35,26.0,95.0,NARE,49.935,False
2014-09-25,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,38.4,25.8,96.0,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014.0,9.0,0.2,0.0,0.0,38.4,25.8,96.0,NARE,55.652,False
2014-09-26,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,19.5,25.0,98.0,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,19.5,25.0,98.0,NARE,69.202,False
2014-09-27,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,1.35,25.4,96.0,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,1.35,25.4,96.0,NARE,49.552,False
2014-09-28,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,10.3,25.6,96.0,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,10.3,25.6,96.0,NARE,30.382,False
2014-09-29,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,0.25,25.4,94.0,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,0.25,25.4,94.0,NARE,37.439,False
2014-09-30,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,28.9,27.0,92.0,0.83,1.25,1.11,0.24,0.13,-0.6,-1.1,-1.3,-0.79,0.15,2014.0,9.0,0.2,0.0,0.0,28.9,27.0,92.0,NARE,30.681,False
2014-10-01,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,0.5,26.4,98.0,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,0.5,26.4,98.0,NARE,24.163,False
2014-10-02,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,0.0,26.0,94.0,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,0.0,26.0,94.0,NARE,19.966,False
2014-10-03,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,0.8,26.4,96.0,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,0.8,26.4,96.0,NARE,23.776,False
2014-10-04,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,2.6,26.6,98.0,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,0.0,0.0,2.6,26.6,98.0,NARE,33.021,False
2014-10-05,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,1.0,0.0,17.5,26.8,98.0,0.5,0.99,1.1,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014.0,10.0,0.5,1.0,0.0,17.5,26.8,98.0,NARE,27.085,False
2014-10-06,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,55.8,25.6,95.0,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,55.8,25.6,95.0,NARE,31.743,False
2014-10-07,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,27.0,25.0,96.0,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,27.0,25.0,96.0,NARE,85.969,False
2014-10-08,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,44.6,24.4,96.0,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,44.6,24.4,96.0,NARE,101.138,False
2014-10-09,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,21.75,19.4,98.0,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,21.75,19.4,98.0,NARE,98.963,False
2014-10-10,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,26.7,20.0,96.0,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.4,-1.03,-1.02,2014.0,10.0,0.5,1.0,0.0,26.7,20.0,96.0,NARE,60.402,False
2014-10-11,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,46.65,24.0,98.0,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,46.65,24.0,98.0,NARE,67.133,False
2014-10-12,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,42.55,24.8,98.0,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,42.55,24.8,98.0,NARE,60.509,False
2014-10-13,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,7.0,25.0,94.0,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,7.0,25.0,94.0,NARE,64.381,False
2014-10-14,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,76.7,24.8,98.0,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,76.7,24.8,98.0,NARE,58.813,False
2014-10-15,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,40.65,24.8,98.0,-0.84,-0.75,-0.26,0.4,0.57,0.84,0.85,0.58,-0.09,-0.65,2014.0,10.0,0.5,1.0,0.0,40.65,24.8,98.0,NARE,56.707,False
2014-10-16,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,26.0,25.0,94.0,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,26.0,25.0,94.0,NARE,56.86,False
2014-10-17,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,38.95,24.8,98.0,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,38.95,24.8,98.0,NARE,50.531,False
2014-10-18,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,25.35,22.8,98.0,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,25.35,22.8,98.0,NARE,60.275,False
2014-10-19,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,6.6,22.8,98.0,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,6.6,22.8,98.0,NARE,56.424,False
2014-10-20,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,0.0,22.2,98.0,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014.0,10.0,0.5,1.0,0.0,0.0,22.2,98.0,NARE,40.684,False
